"id_municipio";"vl_ideb";"vl_proj"
3551207;5.1;5.1
3551306;5.8;6.6
3551405;4.8;4.9
3551504;4.5;5.3
3551603;5.8;5.6
3551702;5.9;6.0
3551801;4.2;5.5
3551900;5.0;5.6
3552007;4.8;5.7
3552106;5.8;5.9
3552205;5.5;6.0
3552304;5.6;4.7
3552403;5.2;6.0
3552502;5.2;5.8
3552551;5.1;6.4
3552601;6.0;6.1
3552700;5.5;6.1
3552809;5.3;5.6
3552908;5.1;5.0
3553005;6.0;6.2
3553104;5.0;5.8
3553203;5.5;6.5
3553302;4.9;5.6
3553401;5.6;6.0
3553500;5.4;5.6
3553609;5.4;5.6
3553658;5.1;5.5
3553708;5.0;6.0
3553807;5.6;5.8
3553856;5.3;6.6
3553906;4.9;5.7
3553955;4.9;5.4
3554003;5.1;5.6
3554102;5.6;5.3
3554201;4.9;5.8
3554300;5.4;5.9
3554409;6.4;6.9
3554508;5.7;5.9
3554607;5.4;5.6
3554656;6.1;5.6
3554706;5.0;5.2
3554755;4.6;4.8
3554805;5.3;4.8
3554904;5.2;5.7
3554953;6.1;5.8
3555000;5.1;5.6
3555109;5.8;5.9
3555208;5.7;6.6
3555307;6.0;6.0
3555356;5.6;5.4
3555406;5.0;5.7
3555505;4.7;6.0
3555604;5.7;6.2
3555703;;5.5
3555802;5.6;6.5
3555901;5.6;6.1
3556008;5.6;6.0
3556107;5.4;5.8
3556206;5.7;6.0
3556305;5.1;5.9
3556354;;5.1
3556404;5.3;5.7
3556453;5.3;5.8
3556503;5.4;5.7
3556602;5.6;6.4
3556701;5.6;5.6
3556800;4.8;5.7
3556909;5.6;6.5
3556958;5.0;6.0
3557006;5.4;5.9
3557105;5.7;6.0
3557154;5.3;5.3
3557204;4.9;5.8
3557303;4.9;6.1
4100103;5.2;5.1
4100202;;5.3
4100301;;5.8
4100400;4.7;4.7
4100459;4.7;4.7
4100509;5.5;5.7
4100608;5.0;5.0
4100707;5.4;5.5
4100806;5.0;5.6
4100905;4.5;5.4
4101002;5.7;5.8
4101051;4.8;5.7
4101101;5.4;4.8
4101150;5.8;5.1
4101200;4.3;5.3
4101309;5.1;5.4
4101408;5.0;5.5
4101507;5.2;5.6
4101606;5.4;5.2
4101655;;5.2
4101705;5.4;5.0
4101804;5.1;5.5
4101853;5.7;5.0
4101903;5.4;5.8
4102000;5.1;5.8
4102109;5.4;5.9
4102208;5.6;6.0
4102307;5.0;5.2
4102406;4.7;5.3
4102505;5.2;5.2
4102604;5.1;5.7
4102703;5.5;5.9
4102752;5.4;4.7
4102802;4.1;4.8
4102901;4.5;5.2
4103008;5.3;5.0
4103024;5.2;5.1
4103040;5.3;5.2
4103057;4.8;5.3
4103107;5.1;5.0
4103156;5.4;5.6
4103206;4.3;5.0
4103222;5.3;6.1
4103305;5.6;5.8
4103354;5.0;5.6
4103370;4.7;4.4
4103404;4.8;4.4
4103453;5.1;5.6
4103479;5.1;5.3
4103503;4.7;5.6
4103602;4.8;4.6
4103701;5.4;5.3
4103800;5.2;5.7
4103909;4.9;5.1
4103958;5.5;5.3
4104006;4.9;5.4
4104055;;5.8
4104105;5.0;5.0
4104204;5.4;5.9
4104253;5.1;5.1
4104303;5.0;5.3
4104402;5.4;4.7
4104428;5.1;4.6
4104451;5.0;5.3
4104501;5.8;6.1
4104600;5.3;5.9
4104659;4.8;5.5
4104709;5.4;5.5
4104808;5.0;5.7
4104907;5.4;5.5
4105003;4.8;5.8
4105102;4.8;4.7
4105201;4.1;4.7
4105300;5.6;5.4
4105409;5.0;5.9
4105508;5.3;5.2
4105607;5.1;5.1
4105706;4.8;5.5
4105805;4.8;4.9
4105904;4.6;5.5
4106001;4.7;5.3
4106100;5.0;5.3
4106209;4.8;5.6
4106308;5.1;5.6
4106407;5.1;5.3
4106456;4.2;4.2
4106506;5.1;5.5
4106555;4.5;4.9
4106571;5.4;5.9
4106605;5.2;5.4
4106704;4.7;5.3
4106803;5.1;5.4
4106852;5.6;5.2
4106902;5.0;5.4
4107009;4.6;5.0
4107108;5.1;5.7
4107124;4.7;4.5
4107157;5.4;5.1
4107207;5.6;5.8
4107256;5.7;5.4
4107306;5.8;6.0
4107405;5.6;6.1
4107504;5.4;5.7
4107520;5.4;5.8
4107538;6.0;5.3
4107546;5.8;5.7
4107553;5.3;5.5
4107603;4.8;5.0
4107652;4.9;5.2
4107702;4.9;5.5
4107736;5.3;5.4
4107751;4.7;5.4
4107801;5.8;5.9
4107850;5.5;5.6
4107900;5.3;5.5
4108007;;5.3
4108106;5.4;5.4
4108205;5.6;5.4
4108304;5.0;5.0
4108320;5.4;5.4
4108403;5.1;5.7
4108452;5.1;5.0
4108502;4.7;5.1
4108551;4.9;4.9
4108601;4.8;4.9
4108650;4.9;5.0
4108700;4.9;4.7
4108809;5.3;5.2
4108908;4.8;5.6
4108957;5.5;5.3
4109005;5.3;5.6
4109104;4.6;5.2
4109203;4.9;4.8
4109302;5.3;5.3
4109401;5.0;5.2
4109500;4.7;4.7
4109609;4.8;5.3
4109658;5.1;5.5
4109708;5.4;5.0
4109757;;5.8
4109807;5.1;4.9
4109906;4.9;5.2
4110003;5.4;4.9
4110052;6.1;4.6
4110078;4.6;4.9
4110102;5.3;5.3
4110201;4.8;4.9
4110300;5.2;4.9
4110409;5.0;4.4
4110508;5.1;5.1
4110607;5.2;5.5
4110656;5.1;5.4
4110706;5.5;5.8
4110805;5.1;5.0
4110904;4.7;5.0
4110953;5.4;5.1
4111001;4.2;5.0
4111100;5.2;5.8
4111209;5.6;6.3
4111258;4.2;4.6
4111308;4.7;4.9
4111407;5.9;5.4
4111506;5.1;5.3
4111555;5.3;4.9
4111605;5.9;6.4
4111704;6.0;5.8
4111803;4.6;5.0
4111902;5.1;4.9
4112009;5.0;5.4
4112108;5.3;5.7
4112207;4.7;4.8
4112306;5.1;5.2
4112405;5.8;5.8
4112504;5.0;5.2
4112603;5.6;5.1
4112702;4.0;4.8
4112751;5.3;5.8
4112801;5.9;5.3
4112900;5.0;4.6
4112959;4.9;5.5
4113007;5.1;5.6
4113106;5.7;5.4
4113205;5.0;5.7
4113254;4.4;4.7
4113304;5.1;5.4
4113403;5.1;4.7
4113429;4.9;5.3
4113452;5.0;5.6
4113502;5.0;4.8
4113601;5.3;6.3
4113700;5.3;5.3
4113734;4.7;4.7
4113759;4.9;5.2
4113809;4.7;4.5
4113908;5.8;5.8
4114005;4.7;5.4
4114104;5.4;5.1
4114203;5.4;5.5
4114302;4.8;4.9
4114351;5.2;5.6
4114401;5.5;5.5
4114500;5.6;4.9
4114609;5.2;5.8
4114708;5.9;5.7
4114807;5.2;5.3
4114906;4.7;5.6
4115002;5.4;5.3
4115101;4.8;4.8
4115200;5.2;5.7
4115309;5.1;5.7
4115358;6.3;6.0
4115408;5.6;5.8
4115457;4.8;4.8
4115507;5.5;5.0
4115606;4.8;5.1
4115705;4.8;4.8
4115739;5.2;5.1
4115754;4.8;5.0
4115804;5.1;5.5
4115853;5.7;6.4
4115903;4.9;5.4
4116000;4.6;5.1
4116059;5.7;5.5
4116109;4.6;5.1
4116208;4.6;5.4
4116307;5.0;5.2
4116406;4.3;5.7
4116505;5.9;5.5
4116604;4.9;5.5
4116703;5.3;5.2
4116802;5.5;5.2
4116901;5.3;5.8
4116950;5.6;5.7
4117008;4.9;5.2
4117057;5.3;5.4
4117107;5.5;5.0
4117206;5.5;5.6
4117214;4.5;5.0
4117222;5.6;6.1
4117255;5.2;5.7
4117271;4.8;5.0
4117297;6.1;5.8
4117305;4.8;4.9
4117404;5.1;6.1
4117453;4.9;5.6
4117503;5.3;5.4
4117602;4.0;4.8
4117701;5.3;5.7
4117800;5.0;4.8
4117909;5.5;6.0
4118006;4.7;5.2
4118105;4.1;5.4
4118204;4.5;5.1
4118303;5.5;4.9
4118402;4.9;5.3
4118451;5.5;6.3
4118501;5.1;5.6
4118600;4.6;5.6
4118709;5.4;5.9
4118808;5.1;5.0
4118857;5.6;5.5
4118907;5.5;5.7
4119004;5.6;5.4
4119103;5.3;5.7
4119152;4.8;5.1
4119202;5.3;5.7
4119251;4.8;5.1
4119301;5.0;4.7
4119400;5.0;5.1
4119509;4.4;4.8
4119608;4.9;5.3
4119657;3.9;6.1
4119707;4.8;5.2
4119806;6.0;5.8
4119905;4.8;5.4
4119954;4.9;5.3
4120002;5.0;5.0
4120101;4.7;4.9
4120150;4.8;5.5
4120200;4.1;4.4
4120309;5.2;5.7
4120333;4.2;4.4
4120358;;6.0
4120408;4.9;5.9
4120507;4.3;5.0
4120606;5.4;5.7
4120655;4.6;5.2
4120705;5.3;5.5
4120804;5.3;5.2
4120853;6.0;6.1
4120903;5.4;5.5
4121000;5.0;5.0
4121109;5.3;5.0
4121208;5.2;5.7
4121257;;4.8
4121307;4.4;5.2
4121356;4.7;4.7
4121406;5.6;5.9
4121505;5.2;5.5
4121604;5.3;5.1
4121703;4.9;5.3
4121752;4.9;4.9
4121802;5.6;5.1
4121901;4.9;4.7
4122008;5.3;5.5
4122107;5.5;5.8
4122156;4.8;5.6
4122172;5.4;4.2
4122206;4.8;5.1
4122305;5.4;5.5
4122404;5.3;5.6
4122503;5.1;4.7
4122602;5.0;4.9
4122651;5.5;5.2
4122701;5.4;6.4
4122800;5.1;5.3
4122909;4.7;5.0
4123006;5.6;5.7
4123105;5.0;4.9
4123204;4.8;5.6
4123303;5.2;5.4
4123402;5.1;5.7
4123501;5.4;5.4
4123600;4.9;4.7
4123709;5.0;5.1
4123808;5.7;6.1
4123824;5.1;5.0
4123857;4.7;5.2
4123907;4.5;4.7
4123956;4.4;4.7
4124004;5.1;5.0
4124020;4.7;5.5
4124053;5.2;5.5
4124103;5.7;5.4
4124202;4.9;4.8
4124301;5.2;5.5
4124400;5.1;5.9
4124509;;5.1
4124608;4.6;5.2
4124707;4.7;4.3
4124806;5.5;6.3
4124905;5.2;5.0
4125001;5.0;5.3
4125100;5.2;5.5
4125209;5.6;5.7
4125308;5.3;6.1
4125357;5.1;5.5
4125407;6.3;5.7
4125456;5.7;5.8
4125506;4.9;5.2
4125555;5.9;5.2
4125605;5.6;5.3
4125704;5.1;5.4
4125753;5.1;5.5
4125803;4.4;5.1
4125902;4.6;5.5
4126009;5.3;5.0
4126108;5.7;5.5
4126207;;4.6
4126256;4.8;5.0
4126272;5.4;5.3
4126306;5.2;5.4
4126355;5.9;6.0
4126405;5.3;4.9
4126504;5.6;5.7
4126603;5.3;5.5
4126652;5.5;5.8
4126678;5.1;4.7
4126702;5.4;5.3
4126801;5.7;5.3
4126900;5.0;5.2
4127007;5.7;5.5
4127106;5.2;4.7
4127205;5.3;5.9
4127304;5.1;5.5
4127403;5.2;5.3
4127502;4.7;4.6
4127601;4.6;5.0
4127700;5.5;5.4
4127809;5.5;5.6
4127858;4.8;5.3
4127882;4.2;4.7
4127908;4.9;5.4
4127957;5.3;5.7
4127965;5.2;5.3
4128005;5.7;5.0
4128104;5.5;5.1
4128203;5.2;5.5
4128302;4.4;4.5
4128401;4.6;5.5
4128500;5.2;5.2
4128534;5.1;4.7
4128559;5.6;5.6
4128609;6.1;6.1
4128625;5.0;5.1
4128633;4.7;4.1
4128658;6.3;5.6
4128708;5.0;5.9
4128807;5.1;5.4
4200051;4.8;5.7
4200101;4.5;5.7
4200200;4.8;5.8
4200309;4.4;5.5
4200408;4.2;5.5
4200507;;5.8
4200556;4.7;6.0
4200606;5.0;6.4
4200705;4.8;5.4
4200754;5.6;5.7
4200804;5.6;6.1
4200903;5.0;5.7
4201000;;5.5
4201109;4.8;4.9
4201208;;6.3
4201257;5.3;5.7
4201273;5.3;5.8
4201307;4.1;5.6
4201406;4.9;5.7
4201505;4.8;6.1
4201604;5.7;5.9
4201653;;5.8
4201703;4.1;5.4
4201802;5.1;5.7
4201901;5.0;6.0
4201950;4.2;5.2
4202008;5.1;5.6
4202057;;5.3
4202073;4.5;5.6
4202081;;4.9
4202099;4.7;5.6
4202107;4.3;5.6
4202156;4.0;5.5
4202206;4.9;5.4
4202305;4.1;5.5
4202404;4.9;5.4
4202438;;5.4
4202453;5.2;5.8
4202503;4.0;5.3
4202537;5.0;5.0
4202578;4.9;5.8
4202602;3.7;6.0
4202701;5.4;5.1
4202800;4.4;5.4
4202859;4.3;5.9
4202875;;5.2
4202909;4.9;5.8
4203006;4.1;5.2
4203105;5.1;5.3
4203154;;5.3
4203204;4.1;5.2
4203253;5.3;4.5
4203303;5.0;5.9
4203402;3.9;5.6
4203501;4.3;5.6
4203600;4.2;5.6
4203709;4.2;5.9
4203808;5.4;5.8
4203907;5.4;5.7
4203956;4.6;5.5
4204004;4.1;5.6
4204103;4.5;5.6
4204152;5.4;6.2
4204178;3.6;5.1
4204194;5.2;5.6
4204202;4.9;5.6
4204251;5.5;5.7
4204301;5.5;6.1
4204350;4.8;5.4
4204400;5.1;5.8
4204459;5.2;5.6
4204509;5.7;6.0
4204558;4.2;5.1
4204608;4.9;5.4
4204707;4.6;6.0
4204756;5.9;6.3
4204806;4.5;5.7
4204905;4.8;5.5
4205001;4.3;5.5
4205100;5.4;6.5
4205159;5.0;5.2
4205175;3.8;5.5
4205191;5.1;5.7
4205209;;5.5
4205308;5.0;6.1
4205357;4.8;5.5
4205407;4.5;5.4
4205431;3.9;5.7
4205456;4.4;5.0
4205506;5.7;5.6
4205555;;5.9
4205605;4.7;5.8
4205704;4.9;5.5
4205803;4.5;5.9
4205902;4.8;5.8
4206009;5.5;5.4
4206108;4.6;5.6
4206207;4.9;6.1
4206306;5.5;5.8
4206405;5.4;6.6
4206504;4.6;5.9
4206603;5.0;5.7
4206652;4.4;5.0
4206702;4.2;6.0
4206751;4.2;5.9
4206801;4.7;5.5
4206900;4.9;5.4
4207007;5.1;5.9
4207106;4.4;5.7
4207205;5.0;5.3
4207304;4.7;5.7
4207403;4.9;5.7
4207502;5.4;5.9
4207577;6.2;6.1
4207601;5.7;5.4
4207650;6.0;6.0
4207684;5.0;6.1
4207700;5.2;6.0
4207759;5.0;6.4
4207809;5.0;6.1
4207858;3.0;5.8
4207908;4.5;5.5
4208005;5.0;5.9
4208104;5.0;5.5
4208203;5.2;5.6
4208302;5.6;6.0
4208401;5.7;6.2
4208450;5.5;5.6
4208500;4.9;5.8
4208609;4.8;5.9
4208708;5.1;5.5
4208807;4.6;5.5
4208906;5.7;6.3
4208955;;5.3
4209003;5.2;5.7
4209102;5.8;6.0
4209151;4.8;5.0
4209177;5.2;4.8
4209201;5.2;6.7
4209300;4.3;5.3
4209409;4.2;5.8
4209458;5.1;5.9
4209508;4.1;6.0
4209607;4.5;5.6
4209706;3.9;5.7
4209805;4.8;6.0
4209854;5.0;5.9
4209904;3.7;5.2
4210001;5.0;5.8
4210035;5.9;6.1
4210050;4.9;5.4
4210100;4.7;6.0
4210209;4.9;5.5
4210308;5.0;5.5
4210407;5.0;5.8
4210506;4.8;6.1
4210555;4.8;5.7
4210605;5.5;6.2
4210704;3.6;5.7
4210803;5.2;5.4
4210852;;5.5
4210902;4.3;5.8
4211009;5.1;5.7
4211058;4.8;5.2
4211108;4.0;5.6
4211207;4.4;5.5
4211256;5.1;5.6
4211306;4.8;5.7
4211405;4.2;6.1
4211454;4.9;5.4
4211504;5.5;6.2
4211603;5.1;5.8
4211652;5.0;5.2
4211702;4.7;5.9
4211751;5.0;5.9
4211801;4.6;5.7
4211850;;6.1
4211876;4.9;6.1
4211892;;4.7
4211900;4.3;5.2
4212007;4.6;5.9
4212056;4.1;5.7
4212106;4.6;5.8
4212205;4.7;5.7
4212239;4.4;5.6
4212254;3.5;5.6
4212270;4.2;5.1
4212304;4.6;5.0
4212403;4.7;5.5
4212502;4.6;5.9
4212601;5.8;5.4
4212700;5.1;5.4
4212809;5.3;5.7
4212908;4.7;6.0
4213005;5.4;6.0
4213104;5.7;5.5
4213153;4.9;5.6
4213203;5.8;6.1
4213302;4.3;5.2
4213351;4.0;4.8
4213401;3.9;5.7
4213500;4.8;4.4
4213609;4.5;5.7
4213708;4.5;5.8
4213807;5.0;5.5
4213906;5.8;6.1
4214003;4.5;5.6
4214102;4.8;5.2
4214151;4.6;4.9
4214201;4.6;5.4
4214300;;5.5
4214409;5.2;5.3
4214508;4.8;6.0
4214607;4.9;5.8
4214706;4.7;5.5
4214805;4.4;6.0
4214904;5.1;5.9
4215000;5.1;5.7
4215059;4.2;5.4
4215075;5.0;6.0
4215109;5.3;6.0
4215208;5.0;5.4
4215307;5.7;5.9
4215356;;5.4
4215406;5.8;5.8
4215455;4.0;5.0
4215505;4.4;5.6
4215554;5.2;6.8
4215604;5.1;6.1
4215653;4.7;5.6
4215679;;5.5
4215687;4.7;5.5
4215695;4.3;5.8
4215703;4.7;6.0
4215752;;5.2
4215802;5.4;6.0
4215901;5.3;6.3
4216008;4.8;5.9
4216057;4.3;5.7
4216107;4.3;5.7
4216206;4.2;5.3
4216255;6.3;6.0
4216305;4.9;5.8
4216354;3.9;5.6
4216404;4.4;5.5
4216503;4.3;5.4
4216602;5.1;5.6
4216701;5.2;5.9
4216800;;5.5
4216909;5.2;6.0
4217006;4.9;5.2
4217105;5.1;5.7
4217154;4.5;6.2
4217204;4.9;6.0
4217253;5.8;6.0
4217303;5.1;6.2
4217402;5.6;6.1
4217501;5.2;6.2
4217550;5.0;5.5
4217600;4.6;5.4
4217709;4.7;5.6
4217758;5.4;5.8
4217808;5.1;5.7
4217907;5.2;6.2
4217956;4.4;5.3
4218004;4.5;5.4
4218103;4.2;5.6
4218202;5.8;6.0
4218251;4.6;5.1
4218301;4.0;5.1
4218350;5.1;5.9
4218400;4.7;5.5
4218509;5.4;6.1
4218608;4.9;5.3
4218707;4.6;5.7
4218756;5.5;6.0
4218806;4.9;5.9
4218855;4.9;4.7
4218905;3.0;5.1
4218954;;5.6
4219002;5.3;6.0
4219101;4.5;5.6
4219150;;5.5
4219176;3.8;5.9
4219200;4.9;5.6
4219309;5.1;5.9
4219358;4.8;5.5
4219408;5.1;5.5
4219507;4.8;5.9
4219606;5.3;6.2
4219705;5.3;5.6
4219853;5.6;6.2
4220000;4.4;3.9
4300034;5.1;5.2
4300059;5.5;5.9
4300109;5.2;5.2
4300208;5.3;6.2
4300307;5.1;5.8
4300406;4.6;5.2
4300455;4.6;5.9
4300471;4.2;5.3
4300505;5.4;5.4
4300554;5.6;6.3
4300570;4.5;5.4
4300604;3.9;4.7
4300638;4.2;4.9
4300646;4.7;4.8
4300661;;4.3
4300703;4.7;6.1
4300802;4.8;6.3
4300851;4.4;5.3
4300877;5.0;5.1
4300901;5.4;6.5
4301008;5.1;6.0
4301057;4.5;5.7
4301073;4.6;5.5
4301107;4.1;4.6
4301206;5.2;5.8
4301305;4.2;5.3
4301404;4.6;5.7
4301503;;5.4
4301552;5.5;5.6
4301602;4.5;5.1
4301636;3.3;3.8
4301651;5.2;5.6
4301701;5.1;5.5
4301750;;4.6
4301800;4.6;5.2
4301859;4.8;5.4
4301875;4.4;4.8
4301909;4.1;5.0
4301925;;6.0
4301958;6.0;6.1
4302006;4.0;5.7
4302055;;5.1
4302105;4.9;5.6
4302154;4.8;5.1
4302204;5.2;6.4
4302220;;4.8
4302238;4.5;4.8
4302253;5.6;6.1
4302303;4.9;5.0
4302352;5.3;6.1
4302378;5.2;6.0
4302402;5.2;5.8
4302451;4.6;6.0
4302501;4.3;5.0
4302584;5.6;5.5
4302600;4.1;5.4
4305835;;5.8
4302659;4.9;5.4
4302709;3.3;5.1
4302808;4.1;4.9
4302907;4.1;4.8
4303004;4.2;5.5
4303103;4.2;5.0
4303202;4.9;5.5
4303301;4.5;5.7
4303400;5.3;5.8
4303509;4.7;5.7
4303558;;5.6
4303608;4.6;5.2
4303673;;5.6
4303707;5.5;6.4
4303806;6.1;5.5
4303905;5.9;5.5
4304002;4.4;4.8
4304101;4.5;5.5
4304200;4.3;5.3
4304309;5.4;5.9
4304358;4.5;5.0
4304408;4.6;5.8
4304507;5.2;6.1
4304606;4.2;5.0
4304614;5.5;6.1
4304622;4.7;4.5
4304630;4.2;5.4
4304655;4.0;4.6
4304663;3.7;4.8
4304671;5.0;5.3
4304689;4.1;5.0
4304697;5.4;6.5
4304705;4.5;5.8
4304713;;5.4
4304804;5.5;6.2
4304903;5.4;6.7
4304952;4.6;5.3
4305009;5.6;6.1
4305108;4.7;5.8
4305116;5.5;5.8
4305124;4.5;4.8
4305132;5.1;5.3
4305157;5.2;5.3
4305173;4.9;4.8
4305207;5.2;5.8
4305306;5.3;5.9
4305355;4.6;5.2
4305371;4.7;5.7
4305405;4.7;5.5
4305439;;5.3
4305447;4.1;5.4
4305454;3.8;4.9
4305504;4.1;5.8
4305587;5.5;6.2
4305603;5.9;6.3
4305702;4.8;6.2
4305801;4.7;6.3
4305871;5.5;6.1
4305900;4.1;5.5
4305934;5.4;5.5
4305959;4.8;6.2
4305975;4.6;5.0
4306007;5.5;5.8
4306056;4.0;5.4
4306072;;6.1
4306106;4.4;5.0
4306130;6.0;5.9
4306205;4.4;5.9
4306304;5.5;5.9
4306320;;5.8
4306353;5.1;5.1
4306379;;3.6
4306403;5.0;5.9
4306429;;5.1
4306452;6.1;6.5
4306502;4.2;5.1
4306551;;5.2
4306601;4.2;4.8
4306700;5.5;5.8
4306734;4.4;5.9
4306759;;5.7
4306767;4.1;5.0
4306809;5.4;6.0
4306908;3.9;5.0
4306924;;5.4
4306932;;5.1
4306957;;6.0
4306973;4.0;5.4
4307005;5.0;5.8
4307054;5.0;5.5
4307104;4.5;4.9
4307203;4.5;5.1
4307302;5.7;5.7
4307401;3.8;4.5
4307450;4.8;4.9
4307500;4.9;5.6
4307559;5.1;5.2
4307609;5.3;5.7
4307708;4.5;5.2
4307807;4.7;5.5
4307815;4.5;5.3
4307831;5.1;4.9
4307864;5.3;6.1
4307906;6.1;6.0
4308003;;5.5
4308052;;4.7
4308078;4.9;5.0
4308102;5.4;5.4
4308201;5.5;6.4
4308250;;6.4
4308300;5.0;5.7
4308409;3.5;5.2
4308433;5.3;5.7
4308458;5.0;6.1
4308508;5.4;6.1
4308607;5.1;5.6
4308656;;5.6
4308706;5.6;5.8
4308805;3.7;5.5
4308854;5.5;
4308904;5.3;5.7
4309001;4.6;5.9
4309050;4.9;5.5
4309100;4.8;6.0
4309126;5.5;5.9
4309159;;5.6
4309209;4.4;5.0
4309258;;6.2
4309308;4.6;5.4
4309407;5.3;5.5
4309506;5.1;5.9
4309555;4.8;5.8
4309571;;4.9
4309605;5.4;6.1
4309654;4.4;4.8
4309704;5.1;6.0
4309753;4.2;5.6
4309803;5.2;6.1
4309902;4.9;6.0
4309951;4.6;5.5
4310009;4.8;6.0
4310108;5.4;5.8
4310207;5.4;5.9
4310306;5.2;5.8
4310330;4.4;5.1
4310363;;7.2
4310405;4.3;5.9
4310439;5.4;6.0
4310462;5.5;5.7
4310504;5.3;5.6
4310538;;5.1
4310553;;4.5
4310603;4.3;5.4
4310652;4.7;5.3
4310702;5.6;5.8
4310751;;5.3
4310801;5.9;6.2
4310850;4.9;5.8
4310876;4.0;4.9
4310900;5.6;6.1
4311007;3.9;4.8
4311106;4.9;5.2
4311122;4.1;5.3
4311130;;5.7
4311155;4.9;6.5
4311205;4.7;5.2
4311239;4.8;5.2
4311254;;5.4
4311270;5.3;6.4
4311304;4.6;5.1
4311403;5.2;6.2
4311429;;4.0
4311502;4.3;5.2
4311601;4.6;5.5
4311627;5.4;5.7
4311643;4.8;5.9
4311700;;5.7
4311718;3.9;4.9
4311734;4.6;5.8
4311759;3.7;5.0
4311775;5.0;5.7
4311791;;5.6
4311809;5.0;6.0
4311908;;5.6
4311981;4.6;5.4
4312005;4.4;4.9
4312054;6.2;6.0
4312104;4.4;4.9
4312138;3.8;5.5
4312153;5.7;5.9
4312179;5.8;5.6
4312203;4.5;4.9
4312252;3.8;5.3
4312302;4.6;4.6
4312351;5.8;5.8
4312377;4.0;5.0
4312385;5.8;6.4
4312401;4.4;5.3
4312427;;5.5
4312443;6.1;5.8
4312450;4.4;5.3
4312476;5.5;5.9
4312500;4.1;4.9
4312609;;5.7
4312617;4.5;5.6
4312625;4.3;5.7
4312658;4.9;6.0
4312674;4.7;4.5
4312708;5.3;5.0
4312757;5.5;5.5
4312807;5.5;6.0
4312906;5.2;5.6
4312955;5.5;5.9
4313003;5.3;6.2
4313011;5.5;6.0
4313037;4.2;5.5
4313060;5.1;5.3
4313086;5.0;6.2
4313102;4.9;5.7
4313201;5.9;5.8
4313300;5.0;5.6
4313334;;6.3
4313359;5.5;6.5
4313375;4.3;5.3
4313391;;5.3
4313409;4.5;5.3
4313425;5.1;5.4
4313441;;5.3
4313466;5.1;6.2
4313490;;5.2
4313508;4.7;5.4
4313607;;5.4
4313656;4.8;5.6
4313706;4.5;5.4
4313805;5.6;5.9
4313904;5.3;5.8
4313953;4.1;5.0
4314001;5.5;6.1
4314027;4.9;5.4
4314035;4.8;6.0
4314050;5.1;5.5
4314068;5.3;5.8
4314076;5.0;5.7
4314100;4.3;5.4
4314134;5.3;5.7
4314159;4.1;5.3
4314175;;5.3
4314209;3.1;4.5
4314308;4.7;6.1
4314407;4.4;5.0
4314423;6.3;6.2
4314456;5.3;5.6
4314464;5.1;4.9
4314472;4.3;6.0
4314498;5.3;5.8
4314506;4.7;5.1
4314548;5.0;5.3
4314555;4.7;5.8
4314605;4.6;5.4
4314704;4.9;5.4
4314753;4.9;6.1
4314779;5.6;5.2
4314787;;6.2
4314803;4.5;5.2
4314902;4.0;5.0
4315008;;5.6
4315057;;4.9
4315073;5.1;5.3
4315107;5.3;6.2
4315131;5.8;4.3
4315149;5.2;5.9
4315156;5.1;5.7
4315172;5.1;6.0
4315206;4.6;5.5
4315305;4.6;5.0
4315313;;5.6
4315321;4.4;5.6
4315354;5.0;5.6
4315404;4.0;5.3
4315453;;5.9
4315503;4.6;5.2
4315552;5.4;5.3
4315602;4.2;4.8
4315701;4.4;5.2
4315750;5.2;5.4
4315800;4.4;5.5
4315909;4.9;5.8
4315958;5.1;5.7
4316006;4.7;5.4
4316105;4.7;5.8
4316204;5.6;6.4
4316303;;6.1
4316402;3.9;4.9
4316428;;5.1
4316436;5.5;5.7
4316451;3.9;5.6
4316477;5.1;6.4
